award_id_piid,current_total_value_of_award,recipient_name,financial_year,uniqueness,years
HSCEMD17F00117,43935.16,AHURA SCIENTIFIC INC.,2017,multi-year,multi-year
HSCEDM13P00105,44275.2,"B.V. OIL COMPANY, INC.",2017,multi-year,multi-year
HSCEMD17P00015,46120,"RIGAKU ANALYTICAL DEVICES, INC.",2017,multi-year,multi-year
HSCEMD17P00059,47345,SUSTEEN INC,2017,multi-year,multi-year
HSCEMD17J00139,47755.68,"MA FEDERAL, INC.",2017,multi-year,multi-year
HSCEMS17F00067,49813.18,"MEDALCRAFT MINT INC., THE",2017,multi-year,multi-year
HSCEMD17F00113,50000,WATCH SYSTEMS LIMITED LIABILITY COMPANY,2017,multi-year,multi-year
HSCEMD17J00045,50000,UNIVERSITY OF MARYLAND,2017,multi-year,multi-year
HSCEMD17P00057,51001.65,"MOTIONDSP, INC.",2017,multi-year,multi-year
HSCEMD15F00041,51300,"ALTA LANGUAGE SERVICES, INC",2017,multi-year,multi-year
HSCETE15J00014,51372.16,WIDEPOINT INTEGRATED SOLUTIONS CORP.,2017,multi-year,multi-year
HSCEMD17F00221,52384.18,DELL MARKETING L.P.,2017,multi-year,multi-year
HSCEMR16P00028,52618.08,"C.F.I. DELIVERY, LTD.",2017,multi-year,multi-year
HSCEMS17J00033,58196,"GLOCK, INC.",2017,multi-year,multi-year
HSCEDM15F00073,58916.91,SPERRY WEST INC,2017,multi-year,multi-year
HSCEMD17P00092,66200,CELLEBRITE INC.,2017,multi-year,multi-year
HSCEMS17P00045,71400,"SIMON WIESENTHAL CENTER, INC.",2017,multi-year,multi-year
HSCEMD17F00265,75869.38,"VASTEC, INC.",2017,multi-year,multi-year
HSCEMS17P00020,77440,"GLOCK, INC.",2017,multi-year,multi-year
HSCEMS17J00193,79097.29,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMD17F00279,81252.78,NELSON ENTERPRISE TECHNOLOGY SERVICES LLC,2017,multi-year,multi-year
HSCEMS17J00026,82562.55,"LC INDUSTRIES, INC.",2017,multi-year,multi-year
HSCETE17F00031,82875,CARAHSOFT TECHNOLOGY CORP.,2017,multi-year,multi-year
HSCETE17F00059,84333,"EMERGENT, LLC",2017,multi-year,multi-year
HSCECR17F00005,85500,"ZEPHYR AVIATION, LLC",2017,multi-year,multi-year
HSCEMD17F00240,89853.9,GOVERNMENT SCIENTIFIC SOURCE INCORPORATED,2017,multi-year,multi-year
HSCEMD17F00047,90252.51,"CBT NUGGETS, LLC",2017,multi-year,multi-year
HSCEDM15P00152,90625,ELITE SHOOTING SPORTS LLC,2017,multi-year,multi-year
HSCEMR17F00056,94380,"SPECTRUM SERVICES GROUP, INC",2017,multi-year,multi-year
HSCEMS17F00043,98312.73,"SPACESAVER STORAGE SYSTEMS, INC.",2017,multi-year,multi-year
HSCETE17P00076,99277.17,"OPTIVOR TECHNOLOGIES, L.L.C.",2017,multi-year,multi-year
HSCEMS17P00027,99799,"SIG SAUER, INC",2017,multi-year,multi-year
HSCEMD17F00233,101310.72,ADAPT PHARMA INC.,2017,multi-year,multi-year
HSCEDM17F00090,103723.2,XRAD TELE-SERVICES INC,2017,multi-year,multi-year
HSCEDM17J00011,104757.82,"ECLIPSE BUSINESS GROUP, INC.",2017,multi-year,multi-year
HSCEMD17F00248,105530,CORP TEN INTERNATIONAL,2017,multi-year,multi-year
HSCEMS17F00006,106245,"US ANODIZING, INC",2017,multi-year,multi-year
HSCEMS17P00082,107600,"GLOCK, INC.",2017,multi-year,multi-year
HSCEMS17P00014,114377.69,"AT YOUR SERVICE HEATING & COOLING, LLC",2017,multi-year,multi-year
HSCEMS17F00016,117128.46,AHURA SCIENTIFIC INC.,2017,multi-year,multi-year
HSCEMD17F00137,117128.96,AHURA SCIENTIFIC INC.,2017,multi-year,multi-year
HSCEMD17P00077,121111.85,FOSTER & FREEMAN USA INC.,2017,multi-year,multi-year
HSCECR17F00004,126000,"FLEET MANAGEMENT SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMD17J00031,131467.2,"GIANT OAK, INC.",2017,multi-year,multi-year
HSCECR17P00015,134500,"PRESIDENTIAL AVIATION, INC.",2017,multi-year,multi-year
HSCEMS17J00190,136034.49,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMS17J00188,140325.18,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMS17J00176,149202.2,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMS17P00085,149310,"B5 SYSTEMS, INC.",2017,multi-year,multi-year
HSCEMD17P00026,151848,"MAGNET FORENSICS USA, INC.",2017,multi-year,multi-year
HSCEDM13P00114,160859.73,"GOOD SOURCE SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMS17J00050,164691.25,"GLOCK, INC.",2017,multi-year,multi-year
HSCECR17P00012,168500,"PRESIDENTIAL AVIATION, INC.",2017,multi-year,multi-year
HSCECR17P00013,168764,"ZEPHYR AVIATION, LLC",2017,multi-year,multi-year
HSCECR17P00014,173600,"GLOBAL REACH PETROLEUM, LLC",2017,multi-year,multi-year
HSCEMS17C00001,174511.2,"TECHNOLOGY - MANAGEMENT & INNOVATIVE SOLUTIONS, LLC",2017,multi-year,multi-year
HSCEMS17J00187,178218.78,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMS17C00002,188213.1,"FIRELAKE CONSTRUCTION, INC.",2017,multi-year,multi-year
HSCEDM16J00051,191050,"MACRO COMPANIES, INC.",2017,multi-year,multi-year
HSCEMD17P00105,204060,CENTRAL PARKING CORPORATION,2017,multi-year,multi-year
HSCEDM16P00056,211626.18,HUDSON RIVER PARK TRUST,2017,multi-year,multi-year
HSCEMS17J00197,220000,RED CARROT INC,2017,multi-year,multi-year
HSCEMD16F00034,227630,GPS INTELLIGENCE LLC,2017,multi-year,multi-year
HSCEMS17J00181,238255.64,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMS17J00189,245047.51,PRICE MODERN LLC,2017,multi-year,multi-year
HSCEMD17J00034,246386.96,"GIANT OAK, INC.",2017,multi-year,multi-year
HSCETE17P00051,251800,"COPPER RIVER ENTERPRISE SERVICES, LLC",2017,multi-year,multi-year
HSCEMR17F00030,266279.38,"HAWORTH, INC.",2017,multi-year,multi-year
HSCETE17F00057,319228.48,"EMERGENT, LLC",2017,multi-year,multi-year
HSCETE17F00053,338304.6,CDW GOVERNMENT LLC,2017,multi-year,multi-year
HSCEDM15P00134,339463.78,"BLUELINE TACTICAL AND POLICE SUPPLY, LLC",2017,multi-year,multi-year
HSCEMD17P00101,372676,SIMPLE TECHNOLOGY SOLUTIONS INC.,2017,multi-year,multi-year
HSCEMD17P00134,387946.62,"SCIF SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMD17F00187,396269.25,ALTEC INDUSTRIES INC,2017,multi-year,multi-year
HSCEMD17P00113,397554.5,NORTHROP GRUMMAN SYSTEMS CORPORATION,2017,multi-year,multi-year
HSCEMD16F00149,398206.01,"PAT V. MACK, INC.",2017,multi-year,multi-year
HSCEMD17P00133,399900,CELLEBRITE INC.,2017,multi-year,multi-year
HSCETC17C00002,407000,"FILEONQ, INC.",2017,multi-year,multi-year
HSCEMD17F00258,423786.3,PARKER TIDE CORP.,2017,multi-year,multi-year
HSCEMD17F00273,454649.15,MANTECH M S M SECURITY SERVICE,2017,multi-year,multi-year
HSCETE17C00001,483000,TELCO SOLUTIONS INC,2017,multi-year,multi-year
HSCETE14F00038,498761.16,CARAHSOFT TECHNOLOGY CORP.,2017,multi-year,multi-year
HSCEMD17F00074,500000,MANTECH M S M SECURITY SERVICE,2017,multi-year,multi-year
HSCECR13C00003,514201.22,"ONE STOP ENVIRONMENTAL, LLC",2017,multi-year,multi-year
HSCEMS14F00083,542655.2,"PCS ENTERPRISES, INC.",2017,multi-year,multi-year
HSCEMD14P00040,546694.2,CENTRAL PARKING CORPORATION,2017,multi-year,multi-year
HSCEMS17C00003,556252.68,"U.S. FEDERAL SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMD17F00220,590686,"FARBER SPECIALTY VEHICLES, INC",2017,multi-year,multi-year
HSCEMD17F00227,660448.75,"ALTEC INDUSTRIES, INC.",2017,multi-year,multi-year
HSCEMD17F00272,691974.1,"POTOMACWAVE CONSULTING, INC.",2017,multi-year,multi-year
HSCEMD17F00269,707880,"HR ANEW, INC.",2017,multi-year,multi-year
HSCEDM17J00034,746500,LABORATORY CORPORATION OF AMERICA,2017,multi-year,multi-year
HSCEMD17J00082,793744.64,"GIANT OAK, INC.",2017,multi-year,multi-year
HSCEMD17F00218,800000,"LEIDOS, INC.",2017,multi-year,multi-year
HSCEMD17J00153,802275.7,"GIANT OAK, INC.",2017,multi-year,multi-year
HSCEMD16F00117,817208.33,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION,2017,multi-year,multi-year
HSCETE17F00051,832354,"INTEGRATION TECHNOLOGIES GROUP, INC.",2017,multi-year,multi-year
HSCEDM17F00038,841933.76,JESUIT REFUGEE SERVICE USA,2017,multi-year,multi-year
HSCEMD17F00260,849520,SYSTEMS RESEARCH AND APPLICATI,2017,multi-year,multi-year
HSCEMS17F00066,865933.56,LOGISTICS APPLICATIONS INC.,2017,multi-year,multi-year
HSCEMD17J00077,961741.56,"GIANT OAK, INC.",2017,multi-year,multi-year
HSCEMD17F00270,974139,"ADAPTIVE DIGITAL SYSTEMS, INC.",2017,multi-year,multi-year
HSCEMR16J00011,1233327.55,MANTECH M S M SECURITY SERVICE,2017,multi-year,multi-year
HSCEDM16J00053,1234000,LABORATORY CORPORATION OF AMERICA,2017,multi-year,multi-year
HSCEDM17J00027,1267995.51,"GLOBAL PRECISION SYSTEMS, LLC",2017,multi-year,multi-year
HSCEDM17J00019,1323970.44,"PEOPLE'S ACCIDENT INFORMATION SERVICE, INC.",2017,multi-year,multi-year
HSCETC17J00007,1344017.34,BLACKSTONE TECHNOLOGY GROUP,2017,multi-year,multi-year
HSCEDM17F00069,1482401.27,"M V M, INC.",2017,multi-year,multi-year
HSCETC17J00019,1482722.63,"OPTECH, LLC",2017,multi-year,multi-year
HSCETC17F00010,1659100.96,BOOZ ALLEN HAMILTON INC,2017,multi-year,multi-year
HSCEMS17J00162,1661810.2,"CENTRAL LAKE ARMOR EXPRESS, INC.",2017,multi-year,multi-year
HSCEDM17F00054,1723292.16,"M V M, INC.",2017,multi-year,multi-year
HSCEMD17F00275,1818596.6,OMNIPLEX WORLD SERVICES CORP,2017,multi-year,multi-year
HSCEMD17F00274,1818596.6,KROLL GOVERNMENT SERVICES,2017,multi-year,multi-year
HSCETC17J00022,1839389.36,BOOZ ALLEN HAMILTON ENGINEERING SERVICES LLC,2017,multi-year,multi-year
HSCEMR12C00002,1874093.88,A. HAROLD AND ASSOCIATES LLC,2017,multi-year,multi-year
HSCEMD16F00144,1972592.04,ALLWORLD LANGUAGE CONSULTANTS INC.,2017,multi-year,multi-year
HSCETC17J00004,1988425,"DEV TECHNOLOGY GROUP, INC.",2017,multi-year,multi-year
HSCEMD17F00072,2000000,OMNIPLEX WORLD SERVICES CORP,2017,multi-year,multi-year
HSCECR17P00009,2021460,NATIONAL LAW ENFORCEMENT TELECOMMUNICATIONS SYSTEMS INC,2017,multi-year,multi-year
HSCEMD14J00025,2061067.06,PARKER TIDE CORP.,2017,multi-year,multi-year
HSCEMD17F00213,2065734.93,ALLWORLD LANGUAGE CONSULTANTS INC.,2017,multi-year,multi-year
HSCEMR14F00020,2075945.34,SOLV LLC,2017,multi-year,multi-year
HSCEMD17F00073,2095000,KROLL GOVERNMENT SERVICES,2017,multi-year,multi-year
HSCEDM16P00082,2242751.2,THOMSON REUTERS SPECIAL SERVICES LLC,2017,multi-year,multi-year
HSCEMD17F00267,2273245.75,CORDOVA SUPPORT SERVICES LIMITED,2017,multi-year,multi-year
HSCEMR14F00019,2304648.21,SOLV LLC,2017,multi-year,multi-year
HSCEMD15F00113,2348177.46,SYSTEMS RESEARCH AND APPLICATI,2017,multi-year,multi-year
HSCETC15J00055,2385323.52,SEVATEC INC.,2017,multi-year,multi-year
HSCETC16J00017,2679505.8,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,2017,multi-year,multi-year
HSCEMD17F00271,2727894.9,CSRA LLC,2017,multi-year,multi-year
HSCEMD17F00076,2750954,CORDOVA SUPPORT SERVICES LIMITED,2017,multi-year,multi-year
HSCEMD17F00216,2817232.19,"CONDUIT LANGUAGE SPECIALISTS, INC.",2017,multi-year,multi-year
HSCEDM17F00094,2841600,PRICEWATERHOUSECOOPERS PUBLIC SECTOR LLP,2017,multi-year,multi-year
HSCEDM16F00032,2961475.42,"M V M, INC.",2017,multi-year,multi-year
HSCEMD16F00138,2992871.19,"CONDUIT LANGUAGE SPECIALISTS, INC.",2017,multi-year,multi-year
HSCETE14F00057,3026362.18,"CONCUR TECHNOLOGIES, INC.",2017,multi-year,multi-year
HSCEMD13F00106,3220713.43,CORP TEN INTERNATIONAL,2017,multi-year,multi-year
HSCEDM17J00035,3280000,"GLOBAL PRECISION SYSTEMS, LLC",2017,multi-year,multi-year
HSCEMD17F00075,3287054,CSRA LLC,2017,multi-year,multi-year
HSCETC16J00055,3353415.04,360 IT INTEGRATED SOLUTIONS,2017,multi-year,multi-year
HSCETC17F00001,3482154.79,BOOZ ALLEN HAMILTON INC,2017,multi-year,multi-year
HSCEMD17F00217,3498475.33,"LEGAL INTERPRETING SERVICES, INC.",2017,multi-year,multi-year
HSCEMD16F00141,3726547.47,"LEGAL INTERPRETING SERVICES, INC.",2017,multi-year,multi-year
HSCETC16J00056,3931369.86,"DEV TECHNOLOGY GROUP, INC.",2017,multi-year,multi-year
HSCETC15F00004,3983658.6,BOOZ ALLEN HAMILTON INC,2017,multi-year,multi-year
HSCEDM17J00033,4300000,"M V M, INC.",2017,multi-year,multi-year
HSCEMR12F00039,4382228.43,LOGISTICS APPLICATIONS INC.,2017,multi-year,multi-year
HSCETC17J00039,4414763.18,INSERSO CORPORATION,2017,multi-year,multi-year
HSCOW4J0892,4587408.54,"ENVISAGE TECHNOLOGIES, LLC",2017,multi-year,multi-year
HSCEMD17F00215,4697967.12,"METROPOLITAN INTERPRETERS & TRANSLATORS, INC.",2017,multi-year,multi-year
HSCEMR16J00007,4933310.2,OMNIPLEX WORLD SERVICES CORP,2017,multi-year,multi-year
HSCEMR16J00008,4933310.2,KROLL GOVERNMENT SERVICES,2017,multi-year,multi-year
HSCEMR16J00010,4933310.2,CORDOVA SUPPORT SERVICES LIMITED,2017,multi-year,multi-year
HSCEMD16F00143,5373200.33,MVM INCORPORATED,2017,multi-year,multi-year
HSCETC16J00051,5553910.8,"TRI-COR INDUSTRIES, INC.",2017,multi-year,multi-year
HSCEMD17F00214,5690057.74,MVM INCORPORATED,2017,multi-year,multi-year
HSCECR17F00001,5951300,"AIRCRAFT TRANSPORT SERVICES, INC.",2017,multi-year,multi-year
HSCETC16J00048,6703847.92,QBASE-MCNEIL INTEGRATED SOLUTIONS,2017,multi-year,multi-year
HSCETC17J00037,6998748.31,"STRATEGIC ENTERPRISE SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMS17F00032,7071918.91,MIRACLE SYSTEMS LLC,2017,multi-year,multi-year
HSCETC15F00013,7475235.57,PROJECT PERFORMANCE COMPANY LLC,2017,multi-year,multi-year
HSCEMR16J00012,8633292.85,CSRA LLC,2017,multi-year,multi-year
HSCEMD16F00142,8712091.66,"METROPOLITAN INTERPRETERS & TRANSLATORS, INC.",2017,multi-year,multi-year
HSCEMD17F00004,8891472.88,INSIGHT TECHNOLOGY SOLUTIONS INC.,2017,multi-year,multi-year
HSCETC16J00057,8941012.49,"DEV TECHNOLOGY GROUP, INC.",2017,multi-year,multi-year
HSCEMR17F00041,9554420.13,"NATIVE ENERGY & TECHNOLOGY, INC.",2017,multi-year,multi-year
HSCEMS13F00047,11810215.42,GRANT THORNTON LLP,2017,multi-year,multi-year
HSCEMR13F00040,12238311.3,DELOITTE & TOUCHE LLP,2017,multi-year,multi-year
HSCEMD13F00037,13261582.79,SYSTEMS RESEARCH AND APPLICATIONS CORPORATION,2017,multi-year,multi-year
HSCETC17F00002,14212678,"SAVANTAGE FINANCIAL SERVICES,",2017,multi-year,multi-year
HSCETC13F00038,15438028.36,"WEXLER TECHNICAL SOLUTIONS, INC.",2017,multi-year,multi-year
HSCETC16F00019,15839223,"DEFENSE POINT SECURITY, LLC",2017,multi-year,multi-year
HSCEDM17C00002,17040000,"MAXIM HEALTHCARE SERVICES, INC.",2017,multi-year,multi-year
HSCECR17F00003,17296956.06,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",2017,multi-year,multi-year
HSCEMR12C00006,18337088.5,BOWHEAD SUPPORT GROUP LLC,2017,multi-year,multi-year
HSCETC14J00117,18514919.08,360 IT INTEGRATED SOLUTIONS,2017,multi-year,multi-year
HSCEDM17J00026,19246256,B.I. INCORPORATED,2017,multi-year,multi-year
HSCEMS17F00040,19289747.87,MVM INCORPORATED,2017,multi-year,multi-year
HSCETC16J00026,23965006.34,"DEV TECHNOLOGY GROUP, INC.",2017,multi-year,multi-year
HSCETC16J00050,24293923.61,"KNIGHT POINT SYSTEMS, LLC",2017,multi-year,multi-year
HSCETC16J00002,35317255.08,CSRA LLC,2017,multi-year,multi-year
HSCEDM14J00033,35933182.44,B.I. INCORPORATED,2017,multi-year,multi-year
HSCEMS16J00065,37913811.53,"CACI-ISS, INC.",2017,multi-year,multi-year
HSCEDM16J00050,39535070.13,"GLOBAL PRECISION SYSTEMS, LLC",2017,multi-year,multi-year
HSCEMS17J00052,375.89,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEDM16P00016,491.76,MANAGEMENT & TRAINING CORPORATION,2017,multi-year,multi-year
HSCEDM17J00018,600,"GEO GROUP INC., THE",2017,multi-year,multi-year
HSCEMS17J00118,667.14,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00045,754.04,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00150,754.04,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00065,860,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00186,987.84,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00091,1082,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMD17F00230,1345.32,XEROX CORPORATION,2017,multi-year,multi-year
HSCEDM17F00096,1674.72,SOUTHERN POLICE EQUIPMENT COMPANY INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00151,1879.45,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00075,1885.1,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEDM17P00012,2000,TEXAS WORKFORCE COMMISSION,2017,multi-year,multi-year
HSCETE17J00532,2190,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2017,multi-year,multi-year
HSCEMS14J00110,2304.96,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMS17J00086,2349.3,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMD17F00201,2837,"RICOH USA, INC.",2017,multi-year,multi-year
HSCETE17J00498,2930,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2017,multi-year,multi-year
HSCETE17J00539,3289.5,MCP COMPUTER PRODUCTS INC.,2017,multi-year,multi-year
HSCETC16P00003,3297,CHAINALYSIS INC.,2017,multi-year,multi-year
HSCEMD17F00261,3315,"H SQUARED, INC.",2017,multi-year,multi-year
HSCEMD17F00005,3325.22,"RICOH USA, INC.",2017,multi-year,multi-year
HSCEMS17P00046,3500,HYATT CORPORATION,2017,multi-year,multi-year
HSCEMD17F00235,3648,"RICOH USA, INC.",2017,multi-year,multi-year
HSCEDM17J00023,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMD17J00023,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00004,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00018,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00139,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00146,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00148,3775,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00046,3870,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEDM17P00101,3878,ML CLICK MARKETING LLC,2017,multi-year,multi-year
HSCETE17J00244,4004.31,FS PARTNERS LLP,2017,multi-year,multi-year
HSCEDM17F00099,4054.22,"SPARTAN CHEMICAL CO, INC",2017,multi-year,multi-year
HSCECR17P00003,4100,L-3 COMMUNICATIONS CORPORATION,2017,multi-year,multi-year
HSCEMD17F00184,4117,"RICOH USA, INC.",2017,multi-year,multi-year
HSCEDM17P00068,4268.32,"STAR POLY BAG, INC.",2017,multi-year,multi-year
HSCEDM17F00082,4365.6,ML CLICK MARKETING LLC,2017,multi-year,multi-year
HSCEMS17F00020,4499,MANAGEMENT CONCEPTS INCORPORATED,2017,multi-year,multi-year
HSCEMD17J00018,4527,"MOTOROLA SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMS17J00034,4609.92,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCETE17P00082,4727,"APL ACCESS & SECURITY, INC.",2017,multi-year,multi-year
HSCEMR16J00031,4735.68,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00157,4757.22,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17P00035,4926.2,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMD17J00076,4933.86,NEW TECH SOLUTIONS INC,2017,multi-year,multi-year
HSCEMD16F00024,5002.8,"RICOH USA, INC.",2017,multi-year,multi-year
HSCEDM17F00085,5080,RITA'S TAPE MEDIA LLC,2017,multi-year,multi-year
HSCEMD17F00163,5174.28,EXXACT CORPORATION,2017,multi-year,multi-year
HSCEMD17J00156,5182.94,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2017,multi-year,multi-year
HSCEMD17J00005,5279.92,CAPITOL DIGITAL DOCUMENT SOLUTIONS,2017,multi-year,multi-year
HSCEMD17P00123,5305,SQUARE ONE ARMORING SERVICES CO.,2017,multi-year,multi-year
HSCEMS17J00003,5334.1,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMD17J00087,5449.05,FS PARTNERS LLP,2017,multi-year,multi-year
HSCEMD17F00268,5531,XEROX CORPORATION,2017,multi-year,multi-year
HSCEDM17F00100,5598.6,"CAPRICE ELECTRONICS, INC.",2017,multi-year,multi-year
HSCEMD17J00025,5668,CELLEBRITE USA CORP,2017,multi-year,multi-year
HSCETE17J00479,5832.7,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2017,multi-year,multi-year
HSCEMS17F00007,5859.15,"DUN & BRADSTREET, INC.",2017,multi-year,multi-year
HSCEMD17J00148,5962,"MOTOROLA SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEDM16P00008,6000,TEXAS WORKFORCE COMMISSION,2017,multi-year,multi-year
HSCEMD17F00256,6042,XEROX CORPORATION,2017,multi-year,multi-year
HSCEMS17P00094,6122.5,"COMBINED SYSTEMS, INC.",2017,multi-year,multi-year
HSCEMD17F00202,6143.76,"RICOH USA, INC.",2017,multi-year,multi-year
HSCEMD17F00280,6275.43,ATLANTIC DIVING SUPPLY INCORPORATED,2017,multi-year,multi-year
HSCETE17P00068,6502.08,DIALTONESERVICES L.P.,2017,multi-year,multi-year
HSCEMS17J00137,6504.48,"ATLANTIC DIVING SUPPLY, INC.",2017,multi-year,multi-year
HSCEDM17C00004,6768,MILLENNIUM HEALTH & FITNESS INC.,2017,multi-year,multi-year
HSCEMS16J00093,6974.89,KNIGHT'S ARMAMENT COMPANY,2017,multi-year,multi-year
HSCEMD17P00099,7025,SQUARE ONE ARMORING SERVICES CO.,2017,multi-year,multi-year
HSCETE17F00055,7029.57,"AVAYA FEDERAL SOLUTIONS, INC.",2017,multi-year,multi-year
HSCETE17J00542,7106.62,FS PARTNERS LLP,2017,multi-year,multi-year
HSCEDM16J00027,7129.5,"VF IMAGEWEAR, INC.",2017,multi-year,multi-year
HSCEMS17J00183,7200,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2017,multi-year,multi-year
HSCEMS16J00051,7307.13,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCETE17F00042,7334.5,"AVAYA FEDERAL SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMD17P00124,7345.5,"ATLANTIC DIVING SUPPLY, INC.",2017,multi-year,multi-year
HSCEMS17P00041,7389.3,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMD17F00077,7550,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00041,7550,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMD17F00251,7552,"CANON U.S.A., INC.",2017,multi-year,multi-year
HSCEMS17J00198,7872,"TACTICAL & SURVIVAL SPECIALTIES, INC.",2017,multi-year,multi-year
HSCETE17J00557,7960,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",2017,multi-year,multi-year
HSCEMD17F00022,7970,XEROX CORPORATION,2017,multi-year,multi-year
HSCEDM17P00086,8291.24,"OUTLOOK-NEBRASKA, INC.",2017,multi-year,multi-year
HSCEDM16F00064,8307.76,"SPARTAN CHEMICAL CO, INC",2017,multi-year,multi-year
HSCEDM17P00065,8323.2,"OUTLOOK-NEBRASKA, INC.",2017,multi-year,multi-year
HSCEMD17F00020,8734,XEROX CORPORATION,2017,multi-year,multi-year
HSCEMD17F00246,8856,"CANON U.S.A., INC.",2017,multi-year,multi-year
HSCEMS17J00072,9000.32,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMD16J00052,9145.19,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17J00002,9171.04,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEMS17F00029,9193.6,ATLANTIC DIVING SUPPLY INCORPORATED,2017,multi-year,multi-year
HSCEMD17J00007,9213,BENEFIT PLANNING INCORPORATED,2017,multi-year,multi-year
HSCEDM17P00090,9274.6,FEDERAL PRISON INDUSTRIES INC,2017,multi-year,multi-year
HSCEDM17P00092,9344.79,"CENTRAL ASSOCIATION FOR THE BLIND, INC.",2017,multi-year,multi-year
HSCEDM17P00059,9422.03,"ATLANTIC DIVING SUPPLY, INC.",2017,multi-year,multi-year
HSCEMD17F00276,9645,CAPITOL DIGITAL DOCUMENT SOLUTIONS,2017,multi-year,multi-year
HSCEMD17J00040,9917.25,"MOTOROLA SOLUTIONS, INC.",2017,multi-year,multi-year
HSCEMS17P00025,9976.52,A2Z SUPPLY CORP,2017,multi-year,multi-year
HSCEDM17P00081,10004.6,FEDERAL PRISON INDUSTRIES INC,2017,multi-year,multi-year
HSCEMD17F00262,10026,"RICOH USA, INC.",2017,multi-year,multi-year
HSCEMD17F00058,10033,XEROX CORPORATION,2017,multi-year,multi-year
HSCEMD17P00106,10138.1,SCALETTA MOLONEY ARMORING CORP,2017,multi-year,multi-year
HSCEMS17J00149,10336.92,VISTA OUTDOOR SALES LLC,2017,multi-year,multi-year
HSCEMD17J00133,10645.25,FS PARTNERS LLP,2017,multi-year,multi-year
