award_id,recipient_name,parent_name,recipient_city,recipient_state,current_total_value,potential_total_value,awarding_office_name,awarding_office_cat,naics_description,naics_cat,award_description,product_combo,company_combo
HSCEDM14F00011,Alutiiq Diversified Services,Afognak Native,Anchorage,AK,5135635.83,5573643.41,Detention Compliance And Removals,Detention Compliance And Removals,Administrative Management,Consulting,Facilities Maintenance Solicitation,Administrative Management||Consulting,Alutiiq Diversified Services||Afognak Native
70CDCR18P00000057,Central Association for the Blind,Central Association for the Blind,Utica,NY,52284.96,52284.96,Detention Compliance And Removals,Detention Compliance And Removals,Hygiene,Trade & Manufacturing,Nitrile Disposable Gloves,Hygiene||Trade & Manufacturing,Central Association for the Blind||Central Association for the Blind
70CDCR18FC0000004,Central Association for the Blind,Central Association for the Blind,Utica,NY,10950.03,10950.03,Detention Compliance And Removals,Detention Compliance And Removals,Medical Supplies,Health & Personal Care,Nitrile Disposable Gloves for Port Isabel Detention Center,Medical Supplies||Health & Personal Care,Central Association for the Blind||Central Association for the Blind
70CMSD18P00000065,Chainalysis,Chainalysis,New York,NY,7996.8,7996.8,Mission Support Dallas,Mission Support,Software Licenses,IT,Orlando License,Software Licenses||IT,Chainalysis||Chainalysis
HSCEMD15P00028,City of New York,City of New York,New York,NY,112215.84,139080.48,Mission Support Dallas,Mission Support,Amusement,Sports & Rec,Firing Range Facility Rental,Amusement||Sports & Rec,City of New York||City of New York
70CDCR18FR0000002,Classic Air Charter,Classic Air Charter,Huntington,NY,125569076.8,635419376.4,Detention Compliance And Removals,Detention Compliance And Removals,Air Charter,Transportation,Daily Charter Flight Services,Air Charter||Transportation,Classic Air Charter||Classic Air Charter
HSCEDM16P00068,Compass House,Compass House,Buffalo,NY,2955.85,2955.85,Detention Management - Laguna,Detention Management,Security,Carceral Services,"Juvenille Detention Services at Compass House in Buffalo,",Security||Carceral Services,Compass House||Compass House
HSCEDM12P00093,Copier Fax Business Technologies,Copier Fax Business Technologies,Buffalo,NY,80047.49,80047.49,Detention Compliance And Removals,Detention Compliance And Removals,Computer Accessories,IT,Lease of Four Mfds,Computer Accessories||IT,Copier Fax Business Technologies||Copier Fax Business Technologies
HSCEMD11P00206,Corporate Source,Corporate Source,New York,NY,1196350.8,1196350.8,Detention Compliance And Removals,Detention Compliance And Removals,Janitorial,Trade & Manufacturing,Janitorial Services,Janitorial||Trade & Manufacturing,Corporate Source||Corporate Source
HSCEMD17C00002,Corporate Source,Corporate Source,Garden City,NY,407129.76,1385336.88,Mission Support Dallas,Mission Support,Janitorial,Trade & Manufacturing,Janitorial and Grounds Maintenance Services,Janitorial||Trade & Manufacturing,Corporate Source||Corporate Source
HSCEMD17F00088,Deluxe Delivery Systems,Deluxe Delivery Systems,New York,NY,34876.8,87192,Mission Support Dallas,Mission Support,Couriers,Office Supplies,Courier Services,Couriers||Office Supplies,Deluxe Delivery Systems||Deluxe Delivery Systems
70CMSW18P00000020,Gaylord Bros.,DEMCO,North Syracuse,NY,9117.45,9117.45,Mission Support Washington,Mission Support,Shelving,Trade & Manufacturing,Purchase of Cases and Pedestals,Shelving||Trade & Manufacturing,Gaylord Bros.||DEMCO
HSCEMD17P00037,Family First 5,Family First 6,Buffalo,NY,16321,42447.39,Mission Support Dallas,Mission Support,Couriers,Office Supplies,Courier Services for Buffalo New York,Couriers||Office Supplies,Family First 5||Family First 6
70CMSD18P00000084,Fedcap Rehabilitation Services,Fedcap Rehabilitation Services,New York,NY,24260.28,122383.32,Mission Support Dallas,Mission Support,Couriers,Office Supplies,New York Courier Service,Couriers||Office Supplies,Fedcap Rehabilitation Services||Fedcap Rehabilitation Services
70CDCR18P00000071,Fire Safety Systems,Fire Safety Systems,Buffalo,NY,9809,9809,Detention Compliance And Removals,Detention Compliance And Removals,Electrical,Trade & Manufacturing,"Security Camera Upgrade: Batavia, NY",Electrical||Trade & Manufacturing,Fire Safety Systems||Fire Safety Systems
70CDCR18P00000106,Haynes,Haynes,Farmingdale,NY,10907.28,10907.28,Detention Compliance And Removals,Detention Compliance And Removals,A/V,Carceral Services,Additional Security Audio/Video Intercom System at 26 Federal Plaza NY,A/V||Carceral Services,Haynes||Haynes
70CDCR18P00000087,Haynes,Haynes,Farmingdale,NY,10999.04,10999.04,Detention Compliance And Removals,Detention Compliance And Removals,Phones,Carceral Services,Furnish and Install an Aiphone Intercom System,Phones||Carceral Services,Haynes||Haynes
70CDCR18P00000046,Haynes,Haynes,Farmingdale,NY,3395.76,3395.76,Detention Compliance And Removals,Detention Compliance And Removals,Surveillance Equipment,Carceral Services,Provision and Installation of Security Camera/Entry Door Buzzer for the 10Th Floor Dfod Area,Surveillance Equipment||Carceral Services,Haynes||Haynes
70CMSW18P00000012,Helgen Industries,Helgen Industries,Amityville,NY,28052,28052,Mission Support Washington,Mission Support,Guns,Munitions,Concealable Low Profile Sig 229 Dak Holster to Be Used By Plain Clothes Uniformed Special Agents and Officers Issued at the ICE Academy,Guns||Munitions,Helgen Industries||Helgen Industries
HSCEMR17F00033,Hergo Ergonomic Support Systems,Hergo Ergonomic Support Systems,Maspeth,NY,5910.24,5910.24,Mission Support Orlando,Mission Support,Cubicles,Office Supplies,Forensic Workstations for 2 New Forensic Analysts,Cubicles||Office Supplies,Hergo Ergonomic Support Systems||Hergo Ergonomic Support Systems
70CMSW18FR0000047,Hergo Ergonomic Support Systems,Hergo Ergonomic Support Systems,Maspeth,NY,28991.32,28991.32,Mission Support Washington,Mission Support,Furniture,Office Supplies,Procurement of Furniture,Furniture||Office Supplies,Hergo Ergonomic Support Systems||Hergo Ergonomic Support Systems
HSCEMR17F00029,Hergo Ergonomic Support Systems,Hergo Ergonomic Support Systems,Maspeth,NY,11522.31,11522.31,Mission Support Orlando,Mission Support,Furniture,Office Supplies,Furniture for Expansion Lab Random Hills Va,Furniture||Office Supplies,Hergo Ergonomic Support Systems||Hergo Ergonomic Support Systems
HSCEDM16P00056,Hudson River Park Trust,Hudson River Park Trust,New York,NY,426055.32,717678.84,Detention Compliance And Removals,Detention Compliance And Removals,Parking,Transportation,Secure Parking for New York Field Office,Parking||Transportation,Hudson River Park Trust||Hudson River Park Trust
70CDCR18FR0000018,ISS Action,ISS Action,Jamaica,NY,6427344.98,40611894.62,Detention Compliance And Removals,Detention Compliance And Removals,Guards,Carceral Services,Transportation and Armed Guard Services for the New York Field Office,Guards||Carceral Services,ISS Action||ISS Action
70CMSD18FR0000016,ITIN Scale,ITIN Scale,Brooklyn,NY,3470,3470,Mission Support Dallas,Mission Support,Lab Equipment,Trade & Manufacturing,Balance Scale,Lab Equipment||Trade & Manufacturing,ITIN Scale||ITIN Scale
HSCEMD16F00019,Legal Interpreting Services,Legal Interpreting Services,Brooklyn,NY,15147,27769.24,Mission Support Dallas,Mission Support,Translation,Legal,"Translation Services for Saipan, Guam, and Hawaii",Translation||Legal,Legal Interpreting Services||Legal Interpreting Services
HSCEMD16F00042,Legal Interpreting Services,Legal Interpreting Services,Brooklyn,NY,215366.6,423866.6,Mission Support Dallas,Mission Support,Translation,Legal,Interpretation Services,Translation||Legal,Legal Interpreting Services||Legal Interpreting Services
HSCEMD17F00217,Legal Interpreting Services,Legal Interpreting Services,Brooklyn,NY,4375200.33,4375200.33,Mission Support Dallas,Mission Support,Translation,Legal,Title III/General Translation and Transcriptions (T&T) Service,Translation||Legal,Legal Interpreting Services||Legal Interpreting Services
70CMSW18FC0000008,M. L. Benjamin Enterprises,M. L. Benjamin Enterprises,Middletown,NY,471096.64,471096.64,Mission Support Dallas,Mission Support,Administrative Assistant,Temps,Eeo Administrative Support Professional Services,Administrative Assistant||Temps,M. L. Benjamin Enterprises||M. L. Benjamin Enterprises
HSCEMS16F00008,M. L. Benjamin Enterprises,M. L. Benjamin Enterprises,Middletown,NY,236000,277200,Mission Support Washington,Mission Support,Administrative Assistant,Temps,Eeo Professional Services (Administrative Assistants),Administrative Assistant||Temps,M. L. Benjamin Enterprises||M. L. Benjamin Enterprises
HSCEMS17F00003,M. L. Benjamin Enterprises,M. L. Benjamin Enterprises,Middletown,NY,355782.02,362782.02,Mission Support Washington,Mission Support,Administrative Assistant,Temps,Eeo Administrative Support Services,Administrative Assistant||Temps,M. L. Benjamin Enterprises||M. L. Benjamin Enterprises
HSCEMD17F00215,Metropolitan Interpreters & Translators,Metropolitan Interpreters & Translators,New York,NY,5726712.83,5726712.83,Mission Support Dallas,Mission Support,Translation,Legal,Title III/General Translation and Transcriptions (T&T) Service,Translation||Legal,Metropolitan Interpreters & Translators||Metropolitan Interpreters & Translators
HSCEMS16P00026,Netcom Learning,Netcom Learning,New York,NY,14995,14995,Mission Support Washington,Mission Support,Professional Development,Research & Professional Development,"Five-Day Solarwinds Training for Six (6) IT Operations Division (IT OPS) Federal Staff in Chandler, AZ.",Professional Development||Research & Professional Development,Netcom Learning||Netcom Learning
70CDCR18P00000114,New Dimension Awards,New Dimension Awards,Brooklyn,NY,10984.5,10984.5,Detention Compliance And Removals,Detention Compliance And Removals,Employee Recognition,Printing & Publishing,Office Supplies for the Employee Recognition Program - New York Field Office,Employee Recognition||Printing & Publishing,New Dimension Awards||New Dimension Awards
HSCEDM13F00020,Pacific Link International,Pacific Link International,Garden City,NY,63341.25,63341.25,Detention Compliance And Removals,Detention Compliance And Removals,Clothes,Trade & Manufacturing,"Sweat Shirts and Pants, Navy Blue",Clothes||Trade & Manufacturing,Pacific Link International||Pacific Link International
HSCEDM16P00121,Pacific Link International,Pacific Link International,Garden City,NY,53419.08,143073.48,Detention Management - Laguna,Detention Management,Hygiene,Trade & Manufacturing,Purchase of Deodorant for Detainees at the Florence Field Office.,Hygiene||Trade & Manufacturing,Pacific Link International||Pacific Link International
70CDCR18FR0000074,Pacific Link International,Pacific Link International,Garden City,NY,17880,17880,Detention Compliance And Removals,Detention Compliance And Removals,Socks,Trade & Manufacturing,Tube Socks for the Port Isabel Detention Center,Socks||Trade & Manufacturing,Pacific Link International||Pacific Link International
HSCEMR15P00023,Paul Radvany,Paul Radvany,New York,NY,5000,5000,Mission Support Orlando,Mission Support,Professional Development,Research & Professional Development,Trial Advocacy Program (TAP) Training,Professional Development||Research & Professional Development,Paul Radvany||Paul Radvany
HSCEDM17J00019,People's Accident Information Service,People's Accident Information Service,Flushing,NY,3244985.77,3244985.77,Detention Compliance And Removals,Detention Compliance And Removals,Guards,Carceral Services,New York Transportation,Guards||Carceral Services,People's Accident Information Service||People's Accident Information Service
70CDCR18FR0000019,Premier & Companies,Premier Supplies USA,New York,NY,4906.8,4906.8,Detention Compliance And Removals,Detention Compliance And Removals,Cleaning Supplies,Trade & Manufacturing,Purchase of Scrubbing Sponges,Cleaning Supplies||Trade & Manufacturing,Premier & Companies||Premier Supplies USA
HSCEDM17F00063,Premier & Companies,Premier Supplies USA,New York,NY,99919.05,99919.05,Detention Compliance And Removals,Detention Compliance And Removals,Office Equipment,Office Supplies,Office Supplies,Office Equipment||Office Supplies,Premier & Companies||Premier Supplies USA
70CDCR18FC0000019,Premier & Companies,Premier Supplies USA,New York,NY,8146.8,8146.8,Detention Compliance And Removals,Detention Compliance And Removals,Paper,Office Supplies,Paper Towels for the Florence Detention Center,Paper||Office Supplies,Premier & Companies||Premier Supplies USA
HSCEMD17P00072,Sirina Protection Systems,Sirina Protection Systems,New Hyde Park,NY,9600,24720,Mission Support Dallas,Mission Support,Physical Plant,Trade & Manufacturing,Preventative Maintenance Services for Fire Protection System,Physical Plant||Trade & Manufacturing,Sirina Protection Systems||Sirina Protection Systems
70CDCR18P00000097,Sirona Dental,Sirona Dental,Long Island City,NY,94513.2,148333.2,Detention Compliance And Removals,Detention Compliance And Removals,Dental,Health & Personal Care,To Award Contract to Procure New Ihsc Dental Sensors With Warranties for Five Period for All Facilities. Includes Base and Option Years. Pop Estimated June 2018 to May 2023. Funded Pop is Estimated for 06/01/2018 to 09/30/2018.,Dental||Health & Personal Care,Sirona Dental||Sirona Dental
70CDCR18P00000061,Star Poly Bag,Star Poly Bag,Brooklyn,NY,5145,5145,Detention Compliance And Removals,Detention Compliance And Removals,Bags,Retail,Polypropylene Mesh Bags,Bags||Retail,Star Poly Bag||Star Poly Bag
70CMSD18P00000001,New York State Department of Motor Vehicles,State of New York,Albany,NY,15000,15000,Mission Support Dallas,Mission Support,License Plates,Legal,"Supply of License Plates, Registrations and Other Motorvehicle Requirements",License Plates||Legal,New York State Department of Motor Vehicles||State of New York
HSCEMD17P00001,New York State Department of Motor Vehicles,State of New York,Albany,NY,10825,10825,Mission Support Dallas,Mission Support,License Plates,Legal,Supply of License Plates and Registrations,License Plates||Legal,New York State Department of Motor Vehicles||State of New York
HSCEDM16P00083,Time Warner Cable Enterprises,Time Warner Cable Enterprises,New York,NY,13387.94,42775.7,Detention Management - Laguna,Detention Management,Cable & Wifi,Telecom,Monthly Cable and Data Services for the San Antonio Field Office.,Cable & Wifi||Telecom,Time Warner Cable Enterprises||Time Warner Cable Enterprises
HSCEDM17P00072,Time Warner Cable Enterprises,Time Warner Cable Enterprises,New York,NY,48530.4,121326,Detention Management - Laguna,Detention Management,Cable & Wifi,Telecom,Cable/Wi-Fi Service for HSI Buffalo NY Office,Cable & Wifi||Telecom,Time Warner Cable Enterprises||Time Warner Cable Enterprises
HSCEDM17P00011,Tonawanda Sportsmen's Club,Tonawanda Sportsmen's Club,North Tonawanda,NY,14620,23120,Detention Management - Laguna,Detention Management,Amusement,Sports & Rec,ICE Outdoor Range Quarterly Qualifications for ICE Officers,Amusement||Sports & Rec,Tonawanda Sportsmen's Club||Tonawanda Sportsmen's Club
HSCEDM16P00043,Town of Islip,Town of Islip,East Islip,NY,18000,24000,Detention Compliance And Removals,Detention Compliance And Removals,Amusement,Sports & Rec,Ero-New York Long Gun Firing Range,Amusement||Sports & Rec,Town of Islip||Town of Islip
HSCEMR17F00023,Vicon Industries,Vicon Industries,Hauppauge,NY,8729.91,8729.91,Mission Support Orlando,Mission Support,Surveillance Equipment,Telecom,Purchase of Three Dvr Machines for Surveillance,Surveillance Equipment||Telecom,Vicon Industries||Vicon Industries
HSCEDM15P00021,Wolcott Guns,Wolcott Guns,Depew,NY,37250,37250,Detention Management - Laguna,Detention Management,Amusement,Sports & Rec,Indoor Gun Range for ICE-Buffalo Aor,Amusement||Sports & Rec,Wolcott Guns||Wolcott Guns
70CDCR18P00000021,Wolcott Guns,Wolcott Guns,Depew,NY,15000,15000,Detention Compliance And Removals,Detention Compliance And Removals,Armor,Sports & Rec,"New 12 Month Po, Pop 01/13/18 - 01/12/19",Armor||Sports & Rec,Wolcott Guns||Wolcott Guns
HSCEMD15P00027,Wolcott Guns,Wolcott Guns,Depew,NY,18638,22408,Mission Support Dallas,Mission Support,Firearm Training,Retail,Firearms Qualifications,Firearm Training||Retail,Wolcott Guns||Wolcott Guns
70CMSD18FR0000026,Athens Technical Specialists,Athens Technical Specialists,Athens,OH,15071.93,15071.93,Mission Support Dallas,Mission Support,Cameras,Telecom,Camera and Sensor,Cameras||Telecom,Athens Technical Specialists||Athens Technical Specialists
HSCEMR13F00006,Azimuth,Azimuth,Beavercreek,OH,1508972.8,1508972.8,Mission Support Dallas,Mission Support,Administrative Management,Consulting,Support Services for Security - Badge & Credential,Administrative Management||Consulting,Azimuth||Azimuth
